Page,Beer,Brewer,Rating,Review,User,Place
91,Mortalis Hazel - Vanilla,Mortalis Brewing Company,4.4,"500 ml bottle. Aroma has notes of coffee, chocolate, nuts, vanilla. Pours inky black with a half finger tan head that reduces to a cap of foam fairly quickly. Taste is sweet like chocolate milk with flavors of coffee, nuts, and vanilla. Has some bitterness lurking around the edges reining it all in. Really tasty.",poisoneddwarf,"Avon, New York"
91,Volo Beer / True History Cornuto,Volo Beer,3.7,[Bottle (355ml)] Pours a deep ruby with a huge long-lasting frothy beige head. Lots of lasting lacing. Aroma of caramel malt first followed by some nuts and dark fruity notes. Nice sweet malty flavour along with honey and dark fruit — appreciate that it’s not overly sweet. Average bodied. Enjoyable.,blankboy,"Toronto, Ontario"
91,Boss City Hot Shot Hefeweizen,Boss City Brewing,3.4,"Flight at McCue’s Nebraska Taproom. Hazed golden, white head. Aroma of banana, banana bread. Taste was sweet, banana, wheat, lighter flavors, but okay overall.",ozzy70,"Sidney, Nebraska"
91,Floodland Neither / Nor (2022),Floodland Brewing,4.1,"Bottle shared with Jevin. Lighter pour, beautiful fruit. I think not quite in the league of the very best prunus-based Floodland beers, but still sublime and true to character.",OldMrCrow,"Seattle, Washington"
91,'88 Star Power,Eighty Eight Brewing Company ['88],3.5,"473ml can. Pours a slightly hazy gold with a small, foamy, long lasting, off-white head that leaves thick, sticky curtains of lace. Sweet fruity aroma of bready wheat malt, orange peel, passionfruit, guava and floral hops. Sweet fruity flavour of grainy wheat malt, clementine orange, guava, passionfruit, pineapple, mango, peach and floral hops in a dry, mild bitter finish. Medium body with a creamy, smooth, oily texture and soft carbonation. Not one of their best, but still decent.",cmacklin,"Calgary, Alberta"
91,Mac's Creek Crabby Abbey,Mac's Creek Winery and Brewery,3.6,"Flight at McCue’s Nebraska Taproom. Crystal clear, no head. Aroma of apple. Taste was sweet, tart, apple, green apple juice.",ozzy70,"Lexington, Nebraska"
91,Uncool Spicy Soberita,Uncool Beverage Co.,3.5,"12oz can. Poured a dark orange color with a small white head. Aroma was lime, light orange and some very mild spice on the finish. Flavor was similar, with a very light spice character. A bit more heat would have been nice.",radagast83,"Charlottesville, Virginia"
91,PINTA Hop Shop: Skill,Browar PINTA,3.6,"Złote. Prawie klarowne. Niezła piana. Nozdrza atakują iglaki i cytrusy. Przyjemny aromat. Dużo gazu. Owocowość, wytrawność, goryczka. Dobre piwo. I trzyma się mocno zadeklarowanego stylu.",CiderTicks22,"Wieprz, Silesian"
91,Boulevard Baltic Porter,Boulevard Brewing Company (Duvel Moortgat),3.4,"Aromas of dark malts bourbon and red wine. Taste is big red wine notes alongside subtle bourbon vanilla chocolate cocoa nibs roasted malts toasted bread biscotti and aged wort syrup. Overall, not bad. Huge red wine notes.",Thisis12ptfont,"Kansas City, Missouri"
92,Garden Path (This Is a) Crush Story,Garden Path Fermentation,3.6,"On tap at Garden Path - Bellingham, pours a clear burgundy / mahogany with a medium pink-tinged head. Aroma has dry, fermented out cherries, musty grape pomace, and gentle rustic saison yeast. Flavour is dry, with a nice melding of the grapes and cherries, rustic saison yeast, and a little hay. Dry, nicely fruited, and has enough complexity to hold it all together. Solid.",mcberko,"Burlington, Washington"
92,Botanist and Barrel Pardon My French,Botanist and Barrel,3.4,"On tap at Garden Path - Bellingham, pours a clear blonde with a small white head. Aroma has crisp apple skins, gentle sweet wine barrels, and light tannins. Flavour has moderate acidity, plenty of apple core, some tannins, and gentle wine barrel character. A bit too acidic for me, but there’s nice complexity and good accentuation of the wine barrels. Good stuff, but not what I was hoping it’d be.",mcberko,"Cedar Grove, North Carolina"
92,Ruse Trace Formation - Mosaic,Ruse Brewing,4.3,"On tap at Garden Path - Bellingham, pours a clear pale golden blonde with a large white head. Aroma has a wonderfully fresh expression of tropical hops, piney hops, oily resins, and a thin biscuity malt. Flavour is wonderfully expressive of the Mosaic, with big piney hops, a touch of tropical character, some woody resins, and a crisp biscuity malt base. Piney, oily resinous finish with oodles of west coast hops. Love these blonde WCIPAs and this is a phenomenal portrayal of the Mosaic. Lovely.",mcberko,"Portland, Oregon"
92,Single Hill Future Echoes,Single Hill Brewing Company,3.8,"On tap at Chuck’s CD, pours a clear blonde with a small white head. Aroma has soft earthy hops, light pine, and doughy malt — pretty gentle. Flavour is soft and lightly juicy, with piney hops, some dankness, and a fluffy doughy malt base. So soft and yet aggressively hopped and well-balanced. Excellent.",mcberko,"Yakima, Washington"
92,Single Hill / Land & Sea / Jackknife Northern Danger,Single Hill Brewing Company,3.8,"On tap at Chuck’s CD, pours a clear blonde with a small white head. Aroma is very dank, with lots of pot-like hops, fresh doughy malt, and crisp biscuity notes. Flavour is very soft on the palate, with subtle but penetrating dank hops, soft pine, and doughy malt. Very nice use of the hops, with a very soft finish. Very good.",mcberko,"Yakima, Washington"
92,Wayfinder / Westbound & Down Chaos Tiger Cold IPA,Wayfinder Beer,3.9,"On tap at Chuck’s CD, pours a clear blonde with a small white head. Aroma has bitter citrusy hops, a little pine, some grass, and crisp biscuity malt. Flavour has bold, with piney hops, light dankness, some grass, and a dry biscuity underside. Bold and yet fairly soft on the palate with good balance. Excellent.",mcberko,"Portland, Oregon"
92,Breakside Wanderjack - Fresh Hop (2024) Citra,Breakside Brewery,4.2,"On tap at Chuck’s CD, pours a clear pale golden blonde with a small white head. Aroma brings out fresh piney hops, doughy malt, and a touch of citrus. Flavour is dank and piney, with lovely fresh piney hops, doughy malt, and just enough dankness. Really wonderfully done. Excellent.",mcberko,"Milwaukie, Oregon"
92,Boréale / Herman Mārama,Boréale - Brasseurs du Nord,3.2,"Pours a very light golden-yellow colour with no carbonation seen, a white bubbly cap, average retention and a tad lacing. Getting rusty water at first, with eventually light sweet malt, herbal, banana and yeast hints. The herbal touch stands out a little more, above others in the taste with again the yeast. Not getting much nuttiness from the spelt, but maybe a touch of spiciness, giving a Pils note. Hints of pears. Not a bad, refreshing spelt lager, but not one I would have again.",Metalchopz,"Blainville, Quebec"
92,Future Primitive Still Kickin It with Kamala,Future Primitive Brewing,3.2,"On tap at Future Primitive Beach Bar, pours a fairly clear blonde with a small white head. Aroma has an earthy hop character, with some bitter citrus peel and rough bready malt. Flavour is lightly juicy, with melon, some stone fruit, citrus hops, and crisp biscuity malt. Not the most explosive hop character, and doesn’t seem that vibrant. It’s alright.",mcberko,"Seattle, Washington"
92,Branch & Bone Key Lime Pie Berliner,Branch & Bone Artisan Ales,3.9,"16 oz. can from Standard Beer. Pours a cloudy gold with a small white head that settles into a thin ring. Notes of key lime citrus, vanilla, graham cracker (honey, cinnamon), wheat, and sourdough. Light-bodied, with modest carbonation and a tart, sweet mouthfeel. The vanilla, graham cracker, and lactose feel like one too many sweet elements but overall this is very good.",phaleslu,"Dayton, Ohio"
92,Future Primitive Nazi Punks Fuck Off!,Future Primitive Brewing,3.7,"On tap at Future Primitive Beach Bar, pours a clear pale yellow with a small white head. Aroma is crisp, with grassy hops, biscuity malt, and straw. Flavour is crisp, with a nice dry grassy hop character, biscuity malt, and straw. Dry, grassy and crisp. Well-made. Funny name — are Nazis really going to be deterred?",mcberko,"Seattle, Washington"
92,Urban Family Absolute Virtue,Urban Family Brewing Company,2.6,"On tap at The Beer Junction, pours a hazy golden blonde with a small white head. Aroma has lots of bergamot upfront, followed by plenty of citrus and lacto. Flavour is sugary and citric, infused with plenty of bergamot. Tart and somewhat acidic. Typical adjuncted kettle sour nonsense.",mcberko,"Seattle, Washington"
92,"Drekker Braaaaaaaains - Passionfruit, Orange & Guava",Drekker Brewing Company,2.5,"On tap at The Beer Junction, pours a hazy blonde with a small white head. Aroma has tons of orange and tropical fruit juice. Flavour is like juicy, with sugars, citrusy orange, and tropical fruit juice. Not much to like here — just some sugary fruit juice.",mcberko,"Fargo, North Dakota"
92,Breakside Black Swift Stout,Breakside Brewery,3.7,"On tap at The Beer Junction, pours black with a small tan head. Aroma brings out dry cocoa and medium roast in good cohesion. Flavour has a nice roasted malt base, with earthy hops and a bit of cocoa. Sturdy roasted palate. Good stuff.",mcberko,"Milwaukie, Oregon"
92,Great Notion Easy Lift - Fresh Hop,Great Notion Brewing,3.9,"On tap at The Beer Junction, pours a clear bright golden with a small white head. Aroma has gentle dank hops, doughy malt, and a touch of pine. Flavour has fresh piney hops, doughy malt, and a tiny hint of dankness. Fresh, piney and doughy. This is frankly excellent -- a lot better than regular Easy Lift",mcberko,"Portland, Oregon"
93,Jester King Tongueshlap!,Jester King Brewery,3.6,"On tap at The Beer Junction, pours a clear pale golden blonde with a small white head. Aroma has some citrusy hops, light stone fruitiness, and a touch of resins. Flavour is fruity, with resinous hops, stone fruitiness, and light citrus. Almost has a Belgian character. Nicely constructed, with a pleasant fruitiness to the hop expression.",mcberko,"Austin, Texas"
93,Breakside Fresh Hop Pilsner,Breakside Brewery,3.6,"On tap at The Beer Junction, pours a clear blonde with a small white head. Aroma is very soft, with fresh doughy malt, not much hops. Flavour is likewise very soft, with doughy malt, soft grassy hops, and dry bread. Doughy and fresh finish. Very good.",mcberko,"Milwaukie, Oregon"
93,ilk Fresh Hop Strata Pale,ilk Beer,3.5,"On tap at The Beer Junction, pours a clear pale golden blonde with a small white head. Aroma has doughy malt, soft floral hops, and bready malt. Flavour is rather bitter, with fresh floral hops, light juiciness, and bready malt. Very wet-feeling, without being sweet. Good stuff.",mcberko,"Olympia, Washington"
93,Schlafly Vanilla Pumpkin Ale,Saint Louis Brewery,3.7,"Aroma is pumpkin pie and mild sweetness. The flavor is pumpkin pie, malts, mild vanilla and a pumpkin spice/slightly out of place citrus hop finish.",wlajwl,"St. Louis, Missouri"
93,Floodland MMXXI Rhone,Floodland Brewing,4.2,"750 shared with Jevin. Reddish pour, beautiful vinous wild ale with classic Floodland character, rustic without being overly acidic, fruit and yeast interplaying, just fantastic. Followed it with a beautiful old Foret and damn it if the Foret didn't fall far short.",OldMrCrow,"Seattle, Washington"
93,San Juan Island Festbier,San Juan Island Brewing Co.,3.7,"Tap at the brewery. Fairly light pour. So nice. Creamy head, lovely smoothness, bit of lemon, super hop balance, cracker aroma Great beer.",OldMrCrow,"Firday Harbor, Washington"
93,Three Floyds Dismembers Only,Three Floyds Brewing Company,3.8,"Black pour with a three finger chunky ashen mocha pour with good retention. Aroma of bourbon, deep toffee, chocolate, sweet banana, vanilla, dark fruit. Flavor is roast, toffee, banana bread, over sweet hot cocoa, hints of cherry bounce. Heavy, syrupy body, light carbonation. Smells great, tastes pretty good, seems like it probably has a lot of complexity hidden by cloying sweetness.",fidelis83,"Munster, Indiana"
93,Ferndale Project Double Disc Doink,Eastern Market Brewing Co & Ferndale Project,2.9,Date stamped 07/23/24. Almost seems a little old. Aromas and flavors are slightly oxidized resin hops with some citrus and a hint of MJ. More bitter than sweet with decent carbonation and body. Wonder what it's like really fresh. But I wouldn't order another like this one.,drpimento,"Detroit, Michigan"
93,Evil Twin NYC Greenhouse Noble Pilsner,Evil Twin Brewing,3.8,"16 oz can. Aroma has notes of candy sweet malt. Pours lightly hazy pale golden with a one finger bone-white head with decent retention. Taste is biscuity, sweet, woody, lightly bitter. Not bad, but I would prefer more hoppy bitterness.",poisoneddwarf,"Queens, New York"
93,Urban Artifact Capy Snacks - Cincinnati Black Raspberry,Urban Artifact Brewing,4.0,"12 oz. can from Standard Beer. Pours a hazy violet with a pink-tinted head that settles into a ring and large island of film, leaving some fine lace behind. Notes of black raspberries, jammy and just a little tart, with sweet malts, and vanilla. Light-medium bodied, with moderate carbonation and a sweet, fruity, jammy, lightly tart mouthfeel. This series is shaping up to be a fun addition to the UA lineup.",phaleslu,"Cincinnati, Ohio"
93,Kane Cerveza 127,Kane Brewing Company,3.7,"16 ounce can from brewery, thanks to Matt S. Number one with a bullet. Medium gold pour. Frothy white head. Grainy malt aroma. Flavor is grainy malt that is balanced nicely by the big dose of Hallertau Mittelfreü hops. Bitter hop finish.",gripweed57,"Ocean, New Jersey"
93,Boulevard Chai Imperial Stout,Boulevard Brewing Company (Duvel Moortgat),3.8,"Aromas of chai spice cinnamon clove cardamom roasted barley roasted black malts toffee charcoal bourbon barrel wood oak and aged wort syrup. Taste is nice chai spice coffee clove cinnamon cardamom licorice star anise bourbon oak toffee burnt biscotti toasted bread roasted barley roasted black malts barrel wood and aged wort syrup. Overall, a great example of a chai spice stout. Very tasty.",Thisis12ptfont,"Kansas City, Missouri"
93,Destihl Evel Knievel Imperial IPA,Destihl Brewery,3.9,16 oz can rating. Fairly clear golden body with a one finger white head. Classic nose of citrus and pine. Good old west coast imperial IPA. Good.,tennisjoel,"Normal, Illinois"
93,Bell's Change of Heart Pale Ale,Bell's Brewery (Lion Co. - Kirin Holdings),3.6,"Canned from 12 pack - light orange amber pour, floral hops, pine clean finished pretty good",Maverick34,"Comstock, Michigan"
93,Bell's Big Hearted IPA,Bell's Brewery (Lion Co. - Kirin Holdings),3.7,"Canned from 12pk. Clearish orange amber pour - juicy grapefruit, bitter hops, lots of malt, pine resin",Maverick34,"Comstock, Michigan"
94,Boulevard Carrot Cake Belgian-Style Strong,Boulevard Brewing Company (Duvel Moortgat),3.7,"Aromas of mellow carrot cinnamon belgian yeast vanilla bourbon barrel wood and belgian candi syrup. Taste tasty carrot cinnamon maple cake batter vanilla bourbon barrel wood aged wort syrup toffee belgian yeast belgian candi syrup and sweet fermented sugars. Overall, not as great as I anticipated but still very tasty. Much on the sweet side.",Thisis12ptfont,"Kansas City, Missouri"
94,Pipeworks Double Vanilla Barrel Aged Phantom Unicorn,Pipeworks Brewing Company,4.1,"Can: Poured a deep black sludge with a brown whispery head. Aroma is boozy, bourbon, roasted malts, chocolate, caramel. Taste is roasted malts, boozy, toffee, caramel, chocolate, warms the cheeks.",SHIG,"Chicago, Illinois"
94,Oakflower Two Bagger,Oakflower Brewing Company,3.6,"Big hazy, lots of hop flavour, mouthfeel not too bad on burn, satisfies and sips well. Can from source.",Sammy,"Millington, New Jersey"
94,Stormcloud Batch 1000,Stormcloud Brewing Company,4.0,"750 mL bottle from the brewpub (bottled 2022). Pours a darker amber with a mild haze and an off-white head. Red apple and red grape in the aroma with some dusty oxidation indicating some age. Flavors of red and green grape, molasses, red apple, touches of yeastiness. Really good!",flatmatt,"Frankfort, Michigan"
94,Witch's Hat Dual Gauge,Witch's Hat Brewing Company,3.9,"On tap at the brewery. Pours a hazy yellow with a white head. Grapefruit, orange citrus and floral hop aromas. Flavors are of orange, grapefruit, tropical hops, nice and juicy. Very tasty.",flatmatt,"South Lyon, Michigan"
94,Witch's Hat Squib Kick,Witch's Hat Brewing Company,3.6,"On tap at the brewery. Pours a clear copper brown with a white head. Red grape and molasses in the aroma. Flavors of molasses, red grape, roasty cocoa, with a medium palate and a mostly clean finish. Very nice.",flatmatt,"South Lyon, Michigan"
94,Witch's Hat Resolve Kellerbier,Witch's Hat Brewing Company,3.5,"On tap at the brewery. Pours a clear golden with a white head. Pale malt in the aroma. Hoppy flavors (spicy, pine, citrus, floral) with pale malt. Pretty nice.",flatmatt,"South Lyon, Michigan"
94,Heater Allen Bobtoberfest,Heater Allen Brewing Co.,3.5,"Pours clear, dark amber with a one finger, off white head. Aroma is caramel, roast and nuttiness. Taste is caramel, moving to roast and almond. Finish is sweet almond.",GregMooreNH,"McMinnville, Oregon"
94,Stormcloud (On the) Chaise Longue: Cherry Plum Vanilla Edition,Stormcloud Brewing Company,3.9,"On tap at the brewpub. Pours a hazy copper amber with a white head. Aromas of cherry and vanilla. Flavor has sweet cherry vanilla, plum, with a light tartness. Unexpectedly full-bodied, though, and quite tasty.",flatmatt,"Frankfort, Michigan"
94,Stormcloud Moonrunnr,Stormcloud Brewing Company,3.5,"On tap at the brewpub. Pours brown with a while head. Kind of roasty aroma, dark fruit, but kind of off, sort of chemically maybe. Flavor has roasty coffee, molasses, smooth toasted malt, orange citrus. Pretty nice other than that note in the aroma.",flatmatt,"Frankfort, Michigan"
94,Stormcloud Commander,Stormcloud Brewing Company,3.7,"On tap at the brewpub. Pours a clear yellow with a white head. Tart white grape aroma. Flavor is tart and sugary white/green grape, nice lactic & citric acidity. Pretty good.",flatmatt,"Frankfort, Michigan"
94,Stormcloud We Crossed the Line,Stormcloud Brewing Company,3.6,"On tap at the brewpub. Pours a hazy yellow with a white head. Lemon-lime aroma, but with a note that make it seem a bit off to me. Flavors of lime, lemon, juicy and sweet, with pale malt. Not bad in the end.",flatmatt,"Frankfort, Michigan"
94,Armada Shadowfrost,Armada Brewing,3.8,"Can pour from Steve. Cloudy dark brown with nice sparkle, massive head with excellent retention and light lacing. Aroma is toast, caramel and toffee, as advertised. Taste follows aroma. Smooth, frothy texture, average carbonation and finish as taste. Excellent representative of the style.",tfontana,"New Haven, Connecticut"
94,Five Shores Crystal City Wheat,Five Shores Brewing,3.7,"On tap at Five Shores. Pours a fully hazy yellow with a white head. Citrus in the aroma. On the lighter side, with flavors of citrus (orange, lemon, grapefruit), and a bit of wheat in the finish. I very much like the hoppiness in this one.",flatmatt,"Beulah, Michigan"
94,Tired Hands Alien MegaChurch,Tired Hands Brewing Company,4.1,"16 oz can. Aroma is biscuity malt, orange, woody. Pours murky burnt yellow-orange with a two finger cream white head with great retention. Taste is pretty damn sweet with a firm pithy bitterness balancing it out. A nice TIPA.",poisoneddwarf,"Ardmore, Pennsylvania"
95,Ever Grain Curious Gourd,Ever Grain Brewing Company,3.4,"Pours clear mahogany with orange notes and a two finger, light tan. Aroma is caramel, pumpkin, cinnamon, nutmeg, close. Taste is caramel, cinnamon and pumpkin, moving to clove and nutmeg. Finish is pumpkin spice.",GregMooreNH,"Camp Hill, Pennsylvania"
95,Sig Helio Sequence,Sig Brewing Company,4.3,"16 oz can poured, picked up at Hop and Hound. 7th fresh hop brew of the season. Cloudy but bright golden appearance. Fresh citrus fruit nose, pineapple, melon. Really fragrant. Top notch IPA aroma. Flavor has a steady dose of melon and tropical notes, with a balancing mildly gritty grain. Very low bitter, but very flavorful. Excellent execution of the dry hop stage. Overall a clear stand out in the harvest brews this season. Love this.",andrewje41,"Tacoma, Washington"
95,Container Fever Dream,Container Brewing,3.5,"473 ml can. Pours amber with moderate head. Aromas of fruity Belgian yeast with subtle esters, plus a bit of spice and bready malts. Flavors follow same though quite sweet with burnt/dried fruit.",Gerbeer,"Vancouver, British Columbia"
95,5e Baron Sous le Soleil de Luskville,5e Baron Microbrasserie,3.6,"Fairly lear, lighter red colour with a pinkish-white bubbly head that fizzes away fairly quickly. Full berry aromas with a nice sour blend and hints of saltiness, vanilla. The taste shows the balance between the camerise berry which has a milder blueberry feel, then lemon zest, sourness and a tad tart in the finish. Another refreshing Gose from this brewery with the camerise which is getting more popular in Quebec.",Metalchopz,"Gatineau, Quebec"
95,Immersion Box Factory Red,Immersion Brewing,3.5,"On tap at brewery.. Pours out a nice dark amber/mahogany with a small ring of head. Big malty notes throughout the aroma and taste. Some caramel flavors. gentle sweetness, then dries out, small hops bite at the finish. One of their better brews.",stevoj,"Bend, Oregon"
95,Wren House Christmas Cactus (2022),Wren House Brewing Company,4.1,"Can thanks to Ibrew2or3: Poured a deep black brown with a thing brown ring. Aroma is boozy, bourbon, vanilla, roasted, roasted malts, toffee, dark chocolate, caramel. Taste is boozy, rich dark chocolate, roasted malts, alcohol, cherries, warms the cheeks.",SHIG,"Phoenix, Arizona"
95,Printshop Beer Hand Crank,Printshop Beer Co.,3.7,"Nice modern pale ale, with a crisp hop bite and a mild grainy base. Touch of pine on the finish. Not bad.",Mr.Spooks,"Knoxville, Tennessee"
95,Muskoka Dry Hopped Wheat,Muskoka Brewery,3.3,"Hazy yellow, large white head. Very flowery wheat, lemon zest, tropical, and grapefruit pith. Bright, crisp and quite bitter.",robinvboyer,"Bracebridge, Ontario"
95,Leffe Blonde / Blond,Anheuser-Busch InBev Belgium (AB InBev),3.4,"The Irish neighbor loves to drink Leffe Blond straight outta the bottle. I like it fancy, poured in a tulip glass. Bready Blond with a bit of alcohol zing. Part of a mixed 12 pack.",JFGrind,"Leuven, Flemish Brabant"
95,Definitive / Widowmaker From the Ocean,Definitive Brewing Company,3.9,"16 oz can. Aroma is a ton of melon and melon rind. Flavor shows citrus, melon and a peach-ish hints. I don’t get white grape at all but I get a hint of grass or herb. I like the hop combo but was really hoping for more Nelson character.",AirForceHops,"Portland, Maine"
95,Stone Enjoy By Hazy IPA,Stone Brewing (Sapporo),4.2,"Draft at Stone San Diego airport. Big tropical fruit, almost blueberry, resin mild bitterness. Always solid.",drsordr,"Escondido, California"
95,Gold Dot DDH Staggers & Jags Cold IPA,Gold Dot Beer,4.3,"16oz can from Tavour. Clear, pale golden pour , foamy head educes to small patches, tons of lacing. Aroma offers light citrus, orange rind, lemon peel. Taste brings a nice zesty bite, more citrus peel notes on a nice biscuity base. Very crisp and a touch dry. Best cold IPA I've had.",stevoj,"McMinnville, Oregon"
95,Drekker Evil Natured Robots,Drekker Brewing Company,3.8,Draft taster. Poured clear golden color with an average frothy white head that lasted with very good lacing. Moderate to heavy citrus hop aroma. Medium to abundant body with a creamy smooth texture and soft carbonation. Moderate to heavy juicy bittersweet flavor with a moderate to heavy bittersweet finish of medium to long duration. This beer met my expectations.,Tmoney99,"Fargo, North Dakota"
95,Hoppin' Frog Frogichlaus,Hoppin' Frog Brewery,3.8,"Can - 250ml. Pours a copper body with a thin, fading, off-white foamy head. Rich malty/hoppy aroma with barley sugar hints. Alcohol is not too overwhelming. Its strong malty/hoppy taste carries barley sugar, fruity, spicy, and woody notes. Ends with a long, warming bittersweet finish. Good winter warmer.",Eructoblaster,"Akron, Ohio"
95,Trillium Fort Point Pale Ale - Double Dry Hopped,Trillium Brewing Company,3.9,Tap taster. Poured clear golden color with an average frothy white head that lasted with very good lacing. Moderate to heavy tropical hop aroma. Medium to abundant body with a smooth texture and soft carbonation. Moderate to heavy juicy bittersweet flavor with a moderate to heavy bittersweet finish of medium to long duration. This is a solid beer.,Tmoney99,"Boston, Massachusetts"
96,Toppling Goliath Lemon Meringue Fandango,Toppling Goliath Brewing Co.,3.8,Draft taster. Poured clear copper color with an average frothy white head that lasted with very good lacing. Moderate to heavy lrmon vanilla aroma. Medium to abundant body with a creamy smooth texture and soft carbonation. Moderate to heavy sour & sweet flavor with a moderate to heavy sweet & sour finish of medium to long duration. This solid sour beer met my expectations.,Tmoney99,"Decorah, Iowa"
96,Eredità Zeal - Motueka,Eredità Beer,3.8,"16 oz can. Aroma has notes of bready malt, overripe citrus. Pours murky golden with a two finger cream white soapy head with excellent retention. Taste has a moderate pithy bitterness with flavors of overripe orange and coconut. Perfectly carbonated creamy mouthfeel.",poisoneddwarf,"North Haven, Connecticut"
96,New Hokkaido Yamabiko Rice Lager,New Hokkaido Beverage Company,3.5,"Aromas are wet grain, malt and a touch floral. Flavors are similar to nose, a little more sweet than bitter. Decent body and carbonation. Finish is bitter at first, going to an easy sweet.",drpimento,"Bozeman, Montana"
96,Other Half Florets,Other Half Brewing,3.8,"Can. Pours a hazy golden yellow with a thick white head. Aroma of citrus, grapefruit, tangerine, dank hops , tropical fruits. Flavor of dank hops, earthy hops, citrus, grapefruit, melon, tropical fruits, lemon, bitter hops. Dank, citrusy, hoppy, bitter. 7/4/8/4/15 (3.8/5)",LilBeerDoctor,"Brooklyn, New York"
96,Magnanimous / Sky Puppy Catatonic Juice Addict,Magnanimous Brewing,3.9,"16 oz can in a trade with tfontana. Thanks Tom! Aroma and flavor are a copy. mango, passion, fruit, and sweet malt. Ends on a lot of sweet fruit but is certainly is well made.",AirForceHops,"Tampa, Florida"
96,Muskoka Kiwi Kolsch,Muskoka Brewery,2.6,"I'm getting zero kiwi, just a bare bones kolsch. It's not bad, but it's also not great. Light grassy flight cereals, a bit vegetal. Meh.",robinvboyer,"Bracebridge, Ontario"
96,PINTA Cold Delivery,Browar PINTA,3.1,"Jako połączenie ciekawe - tylko nic odkrywczego. IPA, lager i pils nie dające ostatecznie żadnego. Pinta niestety z tym połączeniem nie poszła dalej w żadną stronę i nic szczególnie mnie nie zaskoczyło. Przyjemny, na poziomie, nie warty ceny.",BreweryTickers18,"Wieprz, Silesian"
96,Manhattan Pumpkin Batch,Manhattan Brewing Company,3.6,"Pours pumpkin with a thin parchment head. Aroma releases cinnamon, nutmeg, pumpkin tones. Flavor generates cinnamon, allspice, nutmeg, pumpkin. Texture adds nice body and lively fizz. A batch right out of the pumpkin patch.",Cybercat,"Manhattan, Kansas"
96,Together We're Bitter Birds & Bees Blonde Ale,Together We're Bitter Cooperative Brewing [TWB],3.0,473 ml can from the brewery. Pours a clearish golden colour with smallish white head. Aroma is sweetish grains with a little grass and fruitiness. Flavour has corny grains with mellow grassiness and a touch of tree fruit. Lighter carbonation. OK.,Spab,"Kitchener, Ontario"
96,Wren House / Eastern Market Black Excellence,Wren House Brewing Company,3.9,"Can thanks to Ibrew2or3: Poured a deep black brown with a thin brown head. Aroma is roasted malts, chocolate, coffee. Taste is super roasty malts, chewy, chocolate, coffee, dry finish.",SHIG,"Phoenix, Arizona"
96,Sapwood Cellars Fun Day Out (Sundae Stout),Sapwood Cellars Brewery,3.9,"Pours opaque coffee with a thin head. Aroma contributes roast malt, dusty, chocolate, molasses tones. Flavor yields milk chocolate, roast malt, subtle molasses. Texture furnishes thick body and peppy fizz. A fun day with LOTS of good beer for you and your friends.",Cybercat,"Columbia, Maryland"
96,Bad Apple Hessenland Helles,Bad Apple Brewing Company,3.1,"Grassy, crisp, refreshing. Medium bitter, light cereals, a touch vegetal, not bad at all.",robinvboyer,"Zurich, Ontario"
96,De la Senne Ouden Vat,Brasserie de la Senne,4.0,"330mL bottle, best before October 2021, drunk 9/22/2024. So this is probably six years old but smells and looks great. Clear, amber, ruddy. Beige head, well-retained. Classic flemish sour ale nose with balsamic, big oak, cherry and plentiful lactic acid. Not too acetic, though, of course, it's there. Lactic, dry, long sourness, good malt but very dried out at this point. Soft, clean, almost chocolatey with honey, currant, raisin and cherry. Strong brett, strong lactic, moderate acetic. Very tart and acidic.",ClarkVV,"Brussels, Brussels Capital Region"
96,Cobra,Cobra Beer (Molson Coors),2.6,"Jest pełny, dwa łyki zapełniają podniebie. Slodowy, słodowy, słodowy. Laickie, ale nie pozbawione smaku. Posmak mi siada i lata i nadał na język mi smak no i zapach - klasycznie ciekawostka na raz, lecz razem tym nader ciekawa.",BreweryTickers18,"Burton-on-Trent, Staffordshire"
96,Manhattan Condor the Magnificent,Manhattan Brewing Company,3.3,"Pours clear golden with a fair ivory head. Aroma offers resiny hops and zesty orange. Flavor produces bitter, dank, piney hops plus tangy orange & grapefruit, stonefruit, tropical tones. Texture adds decent body and peppy fizz. All hail the magnificent condor.",Cybercat,"Manhattan, Kansas"
97,Fall / Boulevard Krazy Pils,Fall Brewing Company,3.8,"Pours a clear pale yellow from the can with bubbly white foam that leaves moderate lace. Aroma of a hot of lager yeast sulfur notes right out of the can, but it dissipates quickly to leave nice asian citrus flesh and dank cannabis couch from the hops, with a hint of dried hay and white bread malt underneath. Taste is lightly bitter from the hops, lightly sweet from the malt, cleans up as it warms. A little rough at first but nice American hops with a new one for me in Alora.",jbruner,"San Diego, California"
97,Kobold Hyperborean Expedition,Kobold Brewing,3.5,"Draft at the Lair. Golden pour, mostly clear, small white foamy head. Light hoppy aroma, biscuity. Taste is malty, bready with a mild hoppiness that gives the beer a lift.",stevoj,"Bend, Oregon"
97,FrauGruber Duster Buster,FrauGruber Brewing,4.5,"De OkassionalBeer. En copa Teku. Jugando a Sea of Stars. Con picos. El alcohol se nota algo, pero no molesta sino que se integra muy bien con un agradable perfil a vino blanco con toques herbales y cítricos que resulta de lo más adictivo. De esas birras que van ganando en cada trago hasta conquistarte",josanguapo,"Gundelfingen , Bavaria"
